latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-8.53066,123.42981,332.04,0.43,0.46,2023-10-06,0453,1,nominal,2.0NRT,300.34,4.26,D
-8.53115,123.42627,340.16,0.43,0.46,2023-10-06,0453,1,nominal,2.0NRT,300.93,5.37,D
-8.52017,123.44369,332.49,0.43,0.46,2023-10-06,0453,1,nominal,2.0NRT,301.84,3.15,D
-8.64535,122.522,342.91,0.5,0.49,2023-10-06,0453,1,nominal,2.0NRT,300.11,9.14,D
-7.36702,131.25253,334.61,0.43,0.38,2023-10-06,0453,1,nominal,2.0NRT,300.47,3.16,D
-7.36354,131.25194,331.35,0.43,0.38,2023-10-06,0453,1,nominal,2.0NRT,301.04,3.16,D
-8.60344,122.73238,332.53,0.48,0.48,2023-10-06,0453,1,nominal,2.0NRT,299.16,4.06,D
-8.58897,122.80682,332.85,0.48,0.48,2023-10-06,0453,1,nominal,2.0NRT,299.96,4.72,D
-8.69187,122.03338,340.37,0.54,0.51,2023-10-06,0453,1,nominal,2.0NRT,296.08,5.87,D
-8.58445,122.80714,337.26,0.48,0.48,2023-10-06,0453,1,nominal,2.0NRT,301.5,15.73,D
-8.61957,122.54392,334.78,0.5,0.49,2023-10-06,0453,1,nominal,2.0NRT,297.22,5.21,D
-8.28689,124.95486,367,0.52,0.41,2023-10-06,0453,1,high,2.0NRT,304.97,21.86,D
-7.35572,131.2112,340.78,0.43,0.38,2023-10-06,0453,1,nominal,2.0NRT,301.92,5.96,D
-7.23672,131.9333,335.88,0.46,0.39,2023-10-06,0453,1,nominal,2.0NRT,300.74,4.75,D
-7.34388,131.24088,350.97,0.43,0.38,2023-10-06,0453,1,nominal,2.0NRT,301.91,5.57,D
-7.34449,131.23701,331.48,0.43,0.38,2023-10-06,0453,1,low,2.0NRT,301.59,3.44,D
-7.3451,131.23318,338.1,0.43,0.38,2023-10-06,0453,1,nominal,2.0NRT,301.63,3.44,D
-6.84267,134.27597,332.28,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,298.15,6.19,D
-7.34099,131.23656,351.25,0.43,0.38,2023-10-06,0453,1,nominal,2.0NRT,303,9.65,D
-6.83915,134.27147,346.5,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,299.31,8.62,D
-8.66285,122.03835,343.12,0.54,0.51,2023-10-06,0453,1,nominal,2.0NRT,294.86,8.93,D
-8.29255,124.81393,334.5,0.53,0.42,2023-10-06,0453,1,nominal,2.0NRT,299.48,5.72,D
-6.84126,134.27528,337.89,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,299.18,6.04,D
-6.83772,134.27077,346.58,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,298.29,11.56,D
-8.66474,122.03545,339.32,0.54,0.51,2023-10-06,0453,1,nominal,2.0NRT,295.33,7.82,D
-8.31659,124.42624,340.04,0.56,0.43,2023-10-06,0453,1,nominal,2.0NRT,297.86,12.99,D
-7.25421,131.50798,337.09,0.44,0.38,2023-10-06,0453,1,nominal,2.0NRT,301.35,5.38,D
-8.30946,124.41994,331.56,0.56,0.43,2023-10-06,0453,1,nominal,2.0NRT,295.43,6.18,D
-8.42282,123.58511,339.3,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,298,5.53,D
-8.42336,123.58128,338.21,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,298.45,5.53,D
-8.20392,124.91541,336.84,0.52,0.42,2023-10-06,0453,1,nominal,2.0NRT,302.28,6.67,D
-8.61095,121.94245,339.96,0.54,0.51,2023-10-06,0453,1,nominal,2.0NRT,294.7,7.58,D
-7.12899,131.88249,330.11,0.46,0.39,2023-10-06,0453,1,nominal,2.0NRT,301.61,3.85,D
-7.15142,131.74318,348.72,0.45,0.39,2023-10-06,0453,1,nominal,2.0NRT,302.43,7.07,D
-8.15911,124.98593,340.13,0.52,0.41,2023-10-06,0453,1,nominal,2.0NRT,301.49,4.97,D
-8.21611,124.57352,334.64,0.55,0.42,2023-10-06,0453,1,low,2.0NRT,297.97,6.96,D
-8.44521,122.87845,347.94,0.47,0.48,2023-10-06,0453,1,nominal,2.0NRT,298.86,9,D
-8.15533,124.98525,347.87,0.52,0.41,2023-10-06,0453,1,nominal,2.0NRT,312.03,50.82,D
-8.18418,124.74821,336.95,0.53,0.42,2023-10-06,0453,1,nominal,2.0NRT,302.61,11.31,D
-8.24852,124.27859,333.22,0.57,0.43,2023-10-06,0453,1,nominal,2.0NRT,295.24,3.99,D
-8.15526,124.98738,335.67,0.51,0.41,2023-10-06,0453,1,low,2.0NRT,305.48,28.79,D
-8.1559,124.98296,337.18,0.52,0.41,2023-10-06,0453,1,nominal,2.0NRT,309.34,28.79,D
-8.21486,124.57624,331.18,0.54,0.42,2023-10-06,0453,1,low,2.0NRT,296.92,7.45,D
-8.18179,124.7504,334.1,0.53,0.42,2023-10-06,0453,1,nominal,2.0NRT,301.97,26.58,D
-8.24994,124.27692,332.51,0.57,0.43,2023-10-06,0453,1,nominal,2.0NRT,294.75,4.5,D
-8.18247,124.74567,302.55,0.53,0.42,2023-10-06,0453,1,low,2.0NRT,308.01,26.58,D
-8.44408,122.87993,334.36,0.47,0.48,2023-10-06,0453,1,nominal,2.0NRT,297.44,7.98,D
-8.44466,122.87576,334.46,0.47,0.48,2023-10-06,0453,1,nominal,2.0NRT,297.88,7.33,D
-8.23807,124.27506,331.43,0.57,0.43,2023-10-06,0453,1,nominal,2.0NRT,295.49,8.06,D
-8.56556,121.9053,339.86,0.55,0.51,2023-10-06,0453,1,nominal,2.0NRT,293.29,16.68,D
-8.56613,121.90112,338.25,0.55,0.51,2023-10-06,0453,1,nominal,2.0NRT,294.15,31.76,D
-8.56085,121.90489,340.6,0.55,0.51,2023-10-06,0453,1,nominal,2.0NRT,288.8,16.68,D
-8.55723,121.89645,339.14,0.55,0.51,2023-10-06,0453,1,nominal,2.0NRT,294.42,6.52,D
-7.14268,131.43428,333.12,0.44,0.38,2023-10-06,0453,1,nominal,2.0NRT,299.45,5.58,D
-8.66332,120.96262,335.26,0.32,0.54,2023-10-06,0453,1,nominal,2.0NRT,290.19,1.92,D
-7.13917,131.43367,333.37,0.44,0.38,2023-10-06,0453,1,nominal,2.0NRT,299.98,5.58,D
-8.3069,123.48957,338.27,0.42,0.46,2023-10-06,0453,1,nominal,2.0NRT,303.96,4.39,D
-8.75998,120.06393,331.53,0.37,0.58,2023-10-06,0453,1,nominal,2.0NRT,288.48,1.18,D
-6.65544,134.22612,340.1,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,295.9,5.52,D
-8.57371,121.06711,350.18,0.63,0.54,2023-10-06,0453,1,nominal,2.0NRT,293.39,13.18,D
-8.57805,121.06487,333.08,0.63,0.54,2023-10-06,0453,1,nominal,2.0NRT,290.9,4.25,D
-8.57294,121.06531,341.35,0.63,0.54,2023-10-06,0453,1,nominal,2.0NRT,293.5,12.17,D
-8.27802,122.98194,340.23,0.46,0.47,2023-10-06,0453,1,nominal,2.0NRT,295.42,15.28,D
-8.83882,118.56091,336.56,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,294.96,5.28,D
-7.59479,127.44646,333.06,0.4,0.37,2023-10-06,0453,1,nominal,2.0NRT,301.29,10.09,D
-7.557,127.48144,334.7,0.4,0.37,2023-10-06,0453,1,low,2.0NRT,303.58,6.37,D
-6.52078,134.11507,343.87,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,299.07,5.92,D
-7.54792,127.4729,338.75,0.4,0.37,2023-10-06,0453,1,low,2.0NRT,303.63,8.6,D
-8.88775,117.66667,367,0.54,0.68,2023-10-06,0453,1,high,2.0NRT,293.5,11.25,D
-8.71499,118.97646,334.95,0.44,0.62,2023-10-06,0453,1,nominal,2.0NRT,295.92,5.01,D
-8.71706,118.96035,349.84,0.44,0.62,2023-10-06,0453,1,nominal,2.0NRT,297.65,8.1,D
-8.74949,118.47263,332.71,0.48,0.64,2023-10-06,0453,1,nominal,2.0NRT,293.63,4.54,D
-8.46424,120.65405,332,0.33,0.55,2023-10-06,0453,1,nominal,2.0NRT,287.76,2.62,D
-8.71332,118.7131,339.34,0.46,0.63,2023-10-06,0453,1,nominal,2.0NRT,294.94,5.89,D
-8.71375,118.70964,334.75,0.46,0.63,2023-10-06,0453,1,nominal,2.0NRT,294.28,5.89,D
-8.75011,118.27321,330.8,0.49,0.65,2023-10-06,0453,1,nominal,2.0NRT,295.47,5.88,D
-8.68757,118.63425,332.1,0.46,0.64,2023-10-06,0453,1,nominal,2.0NRT,294.23,5.15,D
-8.72533,118.22681,340.43,0.49,0.65,2023-10-06,0453,1,nominal,2.0NRT,295.4,6.59,D
-7.59282,126.55771,339.18,0.43,0.38,2023-10-06,0453,1,low,2.0NRT,305.41,8.52,D
-8.72325,118.22574,336.15,0.49,0.65,2023-10-06,0453,1,nominal,2.0NRT,295.17,4.46,D
-8.7442,118.01392,330.11,0.51,0.66,2023-10-06,0453,1,nominal,2.0NRT,295.09,1.88,D
-8.69485,118.25719,367,0.49,0.65,2023-10-06,0453,1,high,2.0NRT,293.18,25.93,D
-6.38392,134.13405,332.3,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,298.19,10.24,D
-8.69549,118.25211,352.85,0.49,0.65,2023-10-06,0453,1,nominal,2.0NRT,295.24,19.07,D
-8.68898,118.25551,367,0.49,0.65,2023-10-06,0453,1,high,2.0NRT,295.75,25.93,D
-6.37976,134.13339,352.92,0.42,0.45,2023-10-06,0453,1,nominal,2.0NRT,300.2,10.24,D
-8.68962,118.25037,330.19,0.49,0.65,2023-10-06,0453,1,nominal,2.0NRT,295.32,19.07,D
-8.59893,118.49299,340.9,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,294.55,5.41,D
-8.68664,117.72349,331.82,0.53,0.67,2023-10-06,0453,1,nominal,2.0NRT,295.03,4.74,D
-6.7488,131.54417,337.84,0.45,0.39,2023-10-06,0453,1,nominal,2.0NRT,301.37,3.94,D
-6.70965,131.58833,343.85,0.45,0.39,2023-10-06,0453,1,nominal,2.0NRT,299.51,6.16,D
-8.68769,117.72227,331.78,0.53,0.67,2023-10-06,0453,1,nominal,2.0NRT,295.35,4.09,D
-8.67528,117.72079,331.77,0.53,0.67,2023-10-06,0453,1,nominal,2.0NRT,293.84,5.78,D
-8.7513,117.11906,331.8,0.59,0.7,2023-10-06,0453,1,nominal,2.0NRT,292.04,8.12,D
-8.67069,117.55653,367,0.55,0.68,2023-10-06,0453,1,high,2.0NRT,293.7,12.26,D
-8.60867,117.41241,330.34,0.56,0.69,2023-10-06,0453,1,nominal,2.0NRT,295.95,5.83,D
-8.49326,118.22037,337.41,0.49,0.65,2023-10-06,0453,1,nominal,2.0NRT,296.15,8.58,D
-8.49382,118.21596,343.33,0.49,0.65,2023-10-06,0453,1,nominal,2.0NRT,296.96,8.58,D
-8.54894,117.42905,330.5,0.56,0.69,2023-10-06,0453,1,nominal,2.0NRT,297.46,4,D
-8.54264,117.42823,334.37,0.56,0.69,2023-10-06,0453,1,nominal,2.0NRT,298.11,4,D
-8.48282,117.60603,330.64,0.54,0.68,2023-10-06,0453,1,nominal,2.0NRT,296.19,5.65,D
-8.48345,117.60081,330.73,0.54,0.68,2023-10-06,0453,1,nominal,2.0NRT,292.92,3.32,D
-8.54549,117.42736,342.87,0.56,0.69,2023-10-06,0453,1,nominal,2.0NRT,298.97,9.36,D
-8.47823,117.60363,336.46,0.54,0.68,2023-10-06,0453,1,nominal,2.0NRT,296.06,4.37,D
-8.29934,118.48281,355.54,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,295.89,20.14,D
-8.29249,118.48979,352.48,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,294.03,11.33,D
-8.29297,118.486,331.05,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,294.27,11.33,D
-8.2867,118.4884,334.85,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,294.15,6.85,D
-8.27625,118.47638,367,0.47,0.64,2023-10-06,0453,1,high,2.0NRT,297,12.54,D
-8.30048,118.48428,334.2,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,294.25,11.56,D
-8.2947,118.48277,367,0.47,0.64,2023-10-06,0453,1,high,2.0NRT,295.25,11.56,D
-8.2941,118.4873,348.18,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,295.07,13.69,D
-8.45006,117.29839,333.88,0.57,0.69,2023-10-06,0453,1,nominal,2.0NRT,294.53,5.59,D
-8.28834,118.48573,338.96,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,295.35,4.99,D
-8.27742,118.47797,353.22,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,296.39,7.7,D
-8.27806,118.47314,341.77,0.47,0.64,2023-10-06,0453,1,nominal,2.0NRT,297.44,7.7,D
-8.231,118.13341,335.19,0.49,0.65,2023-10-06,0453,1,nominal,2.0NRT,295.59,5.68,D
-8.13178,117.87815,336.92,0.51,0.66,2023-10-06,0453,1,nominal,2.0NRT,295.2,7.39,D
-8.12562,117.87283,336.48,0.51,0.66,2023-10-06,0453,1,nominal,2.0NRT,295.85,10.8,D
-5.89026,132.70969,332.69,0.52,0.42,2023-10-06,0453,1,nominal,2.0NRT,293.81,4.85,D
-5.81997,132.75665,333.32,0.53,0.42,2023-10-06,0453,1,nominal,2.0NRT,295.93,4.53,D
-5.68132,132.68439,332.33,0.53,0.42,2023-10-06,0453,1,nominal,2.0NRT,292.73,6.05,D
-5.45694,133.06404,336,0.56,0.43,2023-10-06,0453,1,nominal,2.0NRT,296.72,7.95,D
-3.96948,136.08151,341.74,0.62,0.54,2023-10-06,0453,1,nominal,2.0NRT,293.01,8.41,D
-5.53173,122.70877,346.08,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,299.2,5.87,D
-5.52775,122.58561,341.42,0.45,0.47,2023-10-06,0455,1,nominal,2.0NRT,306.27,7.52,D
-5.81746,120.49658,337.24,0.62,0.54,2023-10-06,0455,1,nominal,2.0NRT,296.9,7.64,D
-5.45563,122.79005,332.65,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,295.82,3.96,D
-5.44301,122.78833,344.19,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,298.71,7.01,D
-5.32785,123.56461,337.45,0.38,0.43,2023-10-06,0455,1,nominal,2.0NRT,300.04,2.48,D
-5.4421,122.78897,339.9,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,298.1,6.52,D
-5.37364,123.14063,343.22,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,299.45,10.87,D
-5.36643,123.13264,339.45,0.41,0.45,2023-10-06,0455,1,nominal,2.0NRT,299.2,6.41,D
-4.12463,131.34616,333.21,0.47,0.39,2023-10-06,0455,1,nominal,2.0NRT,295.14,6.11,D
-5.39092,122.69682,332.42,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,299.93,4.51,D
-5.39151,122.69271,345.56,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,301.97,10.35,D
-5.38081,122.70731,336.58,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,297.52,3.03,D
-5.30227,123.20134,331.95,0.4,0.44,2023-10-06,0455,1,nominal,2.0NRT,297.61,3.45,D
-3.40946,135.37456,339.4,0.56,0.52,2023-10-06,0455,1,nominal,2.0NRT,293.64,3.5,D
-3.41305,135.37698,332.57,0.56,0.52,2023-10-06,0455,1,nominal,2.0NRT,293.22,4.3,D
-5.66361,119.67534,334.82,0.35,0.57,2023-10-06,0455,1,low,2.0NRT,305.07,3.18,D
-5.66301,119.675,336,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,304.81,2.81,D
-5.54221,119.8975,367,0.34,0.56,2023-10-06,0455,1,high,2.0NRT,301.94,11.77,D
-5.18055,122.38181,338.64,0.45,0.47,2023-10-06,0455,1,nominal,2.0NRT,297.34,13.31,D
-5.18252,122.38278,341.37,0.45,0.47,2023-10-06,0455,1,nominal,2.0NRT,297.34,9.11,D
-5.52882,119.75431,333.77,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,307.96,2.77,D
-5.52408,119.75046,367,0.35,0.57,2023-10-06,0455,1,high,2.0NRT,307.03,9.27,D
-5.5236,119.75386,337.14,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,305.26,2.77,D
-5.52456,119.74707,354.94,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,308.8,9.27,D
-5.50788,119.82791,336.5,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,306.92,2.17,D
-5.45279,119.64626,333.52,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,300.63,1.87,D
-4.8949,122.48603,339.59,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,296.52,10.81,D
-4.88754,122.47679,352.16,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,295.99,18.49,D
-4.85506,122.61318,339.07,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,297.71,4.88,D
-5.14887,119.71875,342.31,0.35,0.56,2023-10-06,0455,1,nominal,2.0NRT,305.53,4.83,D
-5.1681,119.54052,330.53,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,299.96,2.28,D
-5.16287,119.5397,335.43,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,299.78,2.92,D
-4.72141,122.67304,339.55,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,298.09,3.33,D
-5.16241,119.54174,331.27,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,300,2.27,D
-5.16287,119.53856,330.35,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,300,2.07,D
-4.675,122.83628,331.56,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,298.07,2.59,D
-5.10062,119.48748,336.38,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,298.04,3.16,D
-5.10108,119.48421,331.22,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,297.59,3.88,D
-5.09627,119.48031,330.93,0.36,0.57,2023-10-06,0455,1,nominal,2.0NRT,298.2,2.33,D
-5.01906,119.99566,352.25,0.33,0.55,2023-10-06,0455,1,nominal,2.0NRT,301.64,6.84,D
-4.62269,121.94193,354.58,0.48,0.48,2023-10-06,0455,1,nominal,2.0NRT,300.35,10.41,D
-4.6013,121.9345,346.94,0.48,0.48,2023-10-06,0455,1,nominal,2.0NRT,301.18,36.92,D
-4.60141,121.93452,346.24,0.48,0.48,2023-10-06,0455,1,nominal,2.0NRT,300.65,35.23,D
-4.63078,121.54917,340.22,0.51,0.49,2023-10-06,0455,1,nominal,2.0NRT,296.87,23.68,D
-4.55366,121.67033,345.2,0.5,0.49,2023-10-06,0455,1,nominal,2.0NRT,300.9,10.69,D
-4.54215,121.68716,335.11,0.5,0.49,2023-10-06,0455,1,nominal,2.0NRT,301.88,5.81,D
-4.53767,121.68658,345,0.5,0.49,2023-10-06,0455,1,nominal,2.0NRT,301.88,5.81,D
-4.54148,121.65952,333.69,0.5,0.49,2023-10-06,0455,1,nominal,2.0NRT,301.14,3.07,D
-4.53763,121.65438,330.51,0.5,0.49,2023-10-06,0455,1,nominal,2.0NRT,300.43,4.26,D
-4.53826,121.6499,341.72,0.5,0.49,2023-10-06,0455,1,nominal,2.0NRT,302.07,5.43,D
-4.53987,121.65224,332.34,0.5,0.49,2023-10-06,0455,1,nominal,2.0NRT,299.12,5.28,D
-4.54054,121.64776,335.89,0.5,0.49,2023-10-06,0455,1,nominal,2.0NRT,300.7,5.28,D
-2.74259,133.2556,339.87,0.42,0.45,2023-10-06,0455,1,nominal,2.0NRT,297.38,14.74,D
-4.79307,119.57698,346.12,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,308.46,6.71,D
-4.79351,119.57385,333.62,0.35,0.57,2023-10-06,0455,1,low,2.0NRT,306.69,3.81,D
-4.17764,123.19115,353.77,0.39,0.44,2023-10-06,0455,1,nominal,2.0NRT,297.53,7.91,D
-3.68525,126.4398,334.87,0.4,0.37,2023-10-06,0455,1,low,2.0NRT,301.29,4.39,D
-3.6858,126.4361,339.78,0.4,0.37,2023-10-06,0455,1,nominal,2.0NRT,302.05,4.4,D
-3.68187,126.43923,340.44,0.4,0.37,2023-10-06,0455,1,nominal,2.0NRT,299.32,4.39,D
-3.68242,126.43555,332.45,0.4,0.37,2023-10-06,0455,1,low,2.0NRT,299.11,4.4,D
-3.69123,126.37691,345.47,0.41,0.37,2023-10-06,0455,1,nominal,2.0NRT,302.5,13.71,D
-4.52851,119.67071,340.81,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,303.77,3.99,D
-4.45679,120.07053,347.06,0.32,0.55,2023-10-06,0455,1,nominal,2.0NRT,305.51,5.29,D
-3.40522,127.1945,336.01,0.39,0.36,2023-10-06,0455,1,nominal,2.0NRT,300.27,3.37,D
-3.42824,127.04078,337.69,0.39,0.36,2023-10-06,0455,1,nominal,2.0NRT,300.66,4.38,D
-3.42438,127.04376,333.43,0.39,0.36,2023-10-06,0455,1,nominal,2.0NRT,300.21,10.06,D
-3.4773,126.58546,340.06,0.4,0.37,2023-10-06,0455,1,nominal,2.0NRT,300.53,5.5,D
-4.04967,121.95609,343.25,0.47,0.47,2023-10-06,0455,1,nominal,2.0NRT,301.33,10.99,D
-4.30504,119.88031,336,0.33,0.55,2023-10-06,0455,1,low,2.0NRT,306.43,3.18,D
-4.29594,119.8356,367,0.33,0.55,2023-10-06,0455,1,high,2.0NRT,305.58,4.86,D
-4.29633,119.83284,332.06,0.33,0.55,2023-10-06,0455,1,nominal,2.0NRT,305.74,4.86,D
-3.90326,122.41914,332.9,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,301.64,7.86,D
-3.86979,122.4106,330.92,0.43,0.46,2023-10-06,0455,1,low,2.0NRT,303.31,5.08,D
-3.87037,122.40673,337.72,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,303.22,6.05,D
-3.87094,122.40285,338.2,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,303.79,6.05,D
-3.87152,122.39897,335.1,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,303.35,5,D
-3.8721,122.39509,335.09,0.43,0.46,2023-10-06,0455,1,nominal,2.0NRT,302.24,5,D
-4.25057,119.65855,333.31,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,302.57,0.88,D
-4.16273,120.22959,334.07,0.62,0.54,2023-10-06,0455,1,low,2.0NRT,306.42,4,D
-4.15781,120.22887,331.41,0.62,0.54,2023-10-06,0455,1,low,2.0NRT,306.38,4,D
-4.13876,120.18656,332.5,0.62,0.54,2023-10-06,0455,1,low,2.0NRT,304.14,6.05,D
-4.03906,119.80671,342.79,0.33,0.55,2023-10-06,0455,1,nominal,2.0NRT,307.1,3.16,D
-4.04002,119.80823,336.32,0.33,0.55,2023-10-06,0455,1,nominal,2.0NRT,305.23,2.34,D
-4.0218,119.75615,331.73,0.33,0.55,2023-10-06,0455,1,low,2.0NRT,306.01,3.35,D
-3.9581,120.12433,330.18,0.62,0.54,2023-10-06,0455,1,nominal,2.0NRT,299.65,3.21,D
-4.01796,119.67517,340.09,0.33,0.56,2023-10-06,0455,1,nominal,2.0NRT,305.22,1.21,D
-4.01287,119.67442,335.02,0.33,0.56,2023-10-06,0455,1,nominal,2.0NRT,304.88,1.21,D
-3.99057,119.72129,338.27,0.33,0.55,2023-10-06,0455,1,nominal,2.0NRT,305.82,2.51,D
-3.96089,119.67413,334.04,0.33,0.56,2023-10-06,0455,1,nominal,2.0NRT,301.2,0.72,D
-3.9576,119.67316,330.58,0.33,0.56,2023-10-06,0455,1,low,2.0NRT,300.59,0.67,D
-3.48008,122.18025,335.46,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,297.4,3.77,D
-3.47668,122.17919,352.67,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,300.11,16.18,D
-3.55744,121.57946,336.37,0.49,0.48,2023-10-06,0455,1,nominal,2.0NRT,299.4,5.77,D
-3.67453,119.60713,367,0.33,0.56,2023-10-06,0455,1,high,2.0NRT,299.21,6.75,D
-3.2504,122.13164,339.83,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,298.19,8.52,D
-3.25099,122.12769,339,0.44,0.46,2023-10-06,0455,1,nominal,2.0NRT,298.8,8.59,D
-1.10585,135.99066,330.44,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,292.46,2.93,D
-1.06834,135.86487,341.43,0.33,0.55,2023-10-06,0455,1,nominal,2.0NRT,291.64,2.78,D
-1.0648,135.86589,333.07,0.33,0.55,2023-10-06,0455,1,nominal,2.0NRT,291.58,2.18,D
-3.47758,119.48421,339.29,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,296.09,2.74,D
-3.06906,122.03805,339.57,0.45,0.47,2023-10-06,0455,1,nominal,2.0NRT,298.84,3.99,D
-3.0707,122.03436,329.23,0.45,0.47,2023-10-06,0455,1,nominal,2.0NRT,296.58,2.33,D
-3.2861,119.46912,340.18,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,294.71,7.39,D
-3.28651,119.46635,334.83,0.34,0.56,2023-10-06,0455,1,nominal,2.0NRT,294.2,7.29,D
-3.90862,114.96947,348.24,0.71,0.75,2023-10-06,0455,1,nominal,2.0NRT,292.16,8.69,D
-2.92385,121.82306,327.77,0.46,0.47,2023-10-06,0455,1,nominal,2.0NRT,296.93,2.9,D
-3.90857,114.96822,342.7,0.71,0.75,2023-10-06,0455,1,nominal,2.0NRT,291.75,10.13,D
-2.84268,121.70207,326.98,0.47,0.47,2023-10-06,0455,1,nominal,2.0NRT,296.86,2.51,D
-2.83191,121.71494,336.93,0.47,0.47,2023-10-06,0455,1,nominal,2.0NRT,295.46,4.56,D
-1.27068,131.99178,333.61,0.55,0.43,2023-10-06,0455,1,nominal,2.0NRT,296.55,10.53,D
-3.81535,114.67797,331.02,0.74,0.76,2023-10-06,0455,1,nominal,2.0NRT,295.42,8.12,D
-3.12366,119.56452,350.17,0.33,0.55,2023-10-06,0455,1,nominal,2.0NRT,296.17,4.8,D
-3.80318,114.6627,342.97,0.74,0.76,2023-10-06,0455,1,nominal,2.0NRT,294.38,11.24,D
-2.76469,121.96573,331.87,0.45,0.47,2023-10-06,0455,1,nominal,2.0NRT,295.74,128.69,D
-3.16329,119.17448,339.48,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,291.8,3.78,D
-2.76602,121.96282,335.1,0.45,0.47,2023-10-06,0455,1,nominal,2.0NRT,308.31,52.57,D
-2.76171,121.96248,343.35,0.45,0.47,2023-10-06,0455,1,nominal,2.0NRT,294.2,52.57,D
-2.76233,121.95844,339.17,0.45,0.47,2023-10-06,0455,1,nominal,2.0NRT,293.5,55.34,D
-2.73824,122.03139,328.47,0.44,0.46,2023-10-06,0455,1,low,2.0NRT,301.5,3.26,D
-3.16758,119.17435,340.94,0.35,0.57,2023-10-06,0455,1,nominal,2.0NRT,292.81,3.63,D
-3.81639,114.67893,331.2,0.74,0.76,2023-10-06,0455,1,nominal,2.0NRT,295.47,12.76,D
-2.80554,121.06114,342.77,0.51,0.5,2023-10-06,0455,1,nominal,2.0NRT,296.14,7.36,D
-3.49717,115.82889,338.18,0.61,0.71,2023-10-06,0455,1,nominal,2.0NRT,288.54,3.8,D
-2.65176,121.53312,335.4,0.48,0.48,2023-10-06,0455,1,nominal,2.0NRT,299.58,3.27,D
-3.44489,115.9643,350.9,0.6,0.7,2023-10-06,0455,1,nominal,2.0NRT,293.48,9.91,D
-3.44392,115.96316,342.42,0.6,0.7,2023-10-06,0455,1,nominal,2.0NRT,293.34,6.73,D
